cmte_id,amndt_ind,rpt_tp,transaction_pgi,image_num,transaction_tp,entity_tp,name,city,state,zip_code,employer,occupation,transaction_dt,transaction_amt,other_id,cand_id,tran_id,file_num,memo_cd,memo_text,sub_id
C00687103,A,M8,P2022,202209239531815700,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,44130,S2MO00544,S2MO00544,SE24.10762,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,43377,S2MO00544,S2MO00544,SE24.10946,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.10785,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815800,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,99911,S2MO00544,S2MO00544,SE24.11033,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815800,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.11035,1632301,NA,NA,4092420221576829e3
C00687103,A,M7,P2022,2.0220923953181558e+17,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,6375,S2MO00544,S2MO00544,SE24.10671,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,2.0220923953181562e+17,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,73882,S2MO00544,S2MO00544,SE24.10712,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,202209239531815550,24E,ORG,IN PURSUIT OF LLC,ARLINGTON,VA,22201,NA,NA,NA,250000,S2MO00544,S2MO00544,SE24.10360,1632300,NA,NA,4092620221576949e3
C00687103,A,M7,P2022,202209239531815520,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,10885,S2MO00544,S2MO00544,SE24.10372,1632300,NA,NA,4092620221576949e3
C00687103,A,M8,P2022,202209239531815800,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.12055,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815800,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,99911,S2MO00544,S2MO00544,SE24.12057,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,12050,S2MO00544,S2MO00544,SE24.10736,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815680,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,50,S2MO00544,S2MO00544,SE24.11036,1632301,X,SEE SCHEDULE D,4092420221576829e3
C00687103,A,M8,P2022,202209239531815680,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,18401,S2MO00544,S2MO00544,SE24.10975,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,TARGETED VICTORY LLC,ARLINGTON,VA,22201,NA,NA,NA,700,S2MO00544,S2MO00544,SE24.10800,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,43377,S2MO00544,S2MO00544,SE24.12056,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,12500,S2MO00544,S2MO00544,SE24.11059,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,CANVASS AMERICA LLC,WARRENTON,VA,20186,NA,NA,NA,300000,S2MO00544,S2MO00544,SE24.10784,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815680,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,15550,S2MO00544,S2MO00544,SE24.10723,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.11010,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.10760,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815700,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.11034,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,44130,S2MO00544,S2MO00544,SE24.11008,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,12399,S2MO00544,S2MO00544,SE24.11006,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,43377,S2MO00544,S2MO00544,SE24.11032,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,PEOPLE WHO THINK,MANDEVILLE,LA,22201,NA,NA,NA,56052,S2MO00544,S2MO00544,SE24.12298,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815740,24E,ORG,TALENTWAVE INC.,DENVER,CO,80237,NA,NA,NA,17125,S2MO00544,S2MO00544,SE24.10993,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,123977,S2MO00544,S2MO00544,SE24.10759,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,102074,S2MO00544,S2MO00544,SE24.10761,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.10786,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,99911,S2MO00544,S2MO00544,SE24.10947,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.12299,1632301,X,SEE SCHEDULE D,4092420221576829e3
C00687103,A,M8,P2022,202209239531815780,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,108803,S2MO00544,S2MO00544,SE24.11009,1632301,NA,NA,4092420221576829e3
C00687103,A,M8,P2022,202209239531815800,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.11011,1632301,NA,NA,4092420221576829e3
C00687103,N,M9,P2022,202209209531791e3,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,50,S2MO00544,S2MO00544,SE24.11036,1631917,NA,PAYMENT OF DEBT,4092320221576785400
C00687103,N,M9,P2022,202209209531791100,24E,ORG,UNITED STATES POSTAL SERVICE,WASHINGTON,DC,20024,NA,NA,NA,135969,S2MO00544,S2MO00544,SE24.12299,1631917,NA,PAYMENT OF DEBT,4092320221576785400
C00687103,N,M9,P2022,202209209531791e3,24E,ORG,AMERICANS FOR PROSPERITY,ARLINGTON,VA,22201,NA,NA,NA,4146,S2MO00544,S2MO00544,SE24.12084,1631917,NA,NA,4092320221576785400
C00255752,A,M8,P2022,202210069532085500,24E,ORG,THE ORANGE AGENCY,ALEXANDRIA,VA,22314,NA,NA,NA,98500,S2MO00593,S2MO00593,V72F36EFC25E86BCDCAF,1634630,NA,NA,4100720221587775500
C00809020,A,M7,P2022,202209259531992220,24E,ORG,FULL REACH MEDIA GROUP LLC,ARLINGTON,VA,22210,NA,NA,NA,345611,H2MO04207,H2MO04207,SE.4492,1632389,NA,NA,4092920221585987600
C00809020,A,M7,P2022,202209259531992220,24E,ORG,FULL REACH MEDIA GROUP LLC,ARLINGTON,VA,22210,NA,NA,NA,48750,H2MO04207,H2MO04207,SE.4495,1632389,NA,NA,4092920221585987600
C00809020,A,M7,P2022,202209259531992220,24E,ORG,FULL REACH MEDIA GROUP LLC,ARLINGTON,VA,22210,NA,NA,NA,15990,H2MO04207,H2MO04207,SE.4496,1632389,NA,NA,4092920221585987600
