Vendor,Department,Description,Check #,Check Date,Amount
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011902,654732,2022-08-12T00:00:00Z,34.45
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011880,654732,2022-08-12T00:00:00Z,34.45
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011879,654732,2022-08-12T00:00:00Z,34.45
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011878,654732,2022-08-12T00:00:00Z,34.45
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011874,654732,2022-08-12T00:00:00Z,33.8
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011850,654732,2022-08-12T00:00:00Z,34.45
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011808,654732,2022-08-12T00:00:00Z,35.1
MISSOURIAN PUBLISHING ASSOCIATION INC,HEALTH AND HUMAN SERVICES,ORD 31011481,654732,2022-08-12T00:00:00Z,54.4
N H SCHEPPERS DISTRIBUTING COMPANY,PARKS & RECREATION,ACCT # 77100,14261,2022-08-12T00:00:00Z,294.7
BOONE ELECTRIC COOPERATIVE,PUBLIC WORKS AIRPORT,S AIRPORT ACCT 33198001 METER,654718,2022-08-12T00:00:00Z,29.95
BOONE ELECTRIC COOPERATIVE,PUBLIC WORKS AIRPORT,INVOICE GROUP NO 4239,654718,2022-08-12T00:00:00Z,79.19
BOONE ELECTRIC COOPERATIVE,PUBLIC WORKS AIRPORT,INVOICE GROUP NO 1150,654718,2022-08-12T00:00:00Z,1244.55
BOONE ELECTRIC COOPERATIVE,WATER TRANS & DISTRIB,1225 CINNAMON ACCT 26877001 ME,654718,2022-08-12T00:00:00Z,105.21
BOONE ELECTRIC COOPERATIVE,PARKS & RECREATION,5212 N OAKLAND ACCT 14548002 M,654718,2022-08-12T00:00:00Z,106.81
BOONE ELECTRIC COOPERATIVE,SEWER,40 E BROWN SCHOOL ACCT 3671200,654718,2022-08-12T00:00:00Z,638.45
BOONE ELECTRIC COOPERATIVE,SEWER,935 W OLD PLANK ACCT 29911001,654718,2022-08-12T00:00:00Z,300
BOONE ELECTRIC COOPERATIVE,SEWER,INVOICE GROUP NO 1116,654718,2022-08-12T00:00:00Z,1460.65
AMERENUE,SEWER,"4900 W GILLESPIE BRIDGE ROAD,",654709,2022-08-12T00:00:00Z,470.04
AMERENUE,WATER PRODUCTION,1915 W ASH,654709,2022-08-12T00:00:00Z,30.33
AMERENUE,ELECTRIC PRODUCTION,"1501 BUSINESS LOOP 70 E, TURBI",654709,2022-08-12T00:00:00Z,3908.8
AMERENUE,ELECTRIC PRODUCTION,"1501 BUSINESS LOOP 70 E, TURBI",654709,2022-08-12T00:00:00Z,1159.08
AMERENUE,ELECTRIC PRODUCTION,4902 PEABODY ROAD,654709,2022-08-12T00:00:00Z,198159.61
AMERENUE,PARKS & RECREATION,1701 W ASH,654709,2022-08-12T00:00:00Z,926.62
AMERENUE,PARKS & RECREATION,"1701 W ASH, FARMERS MARKET",654709,2022-08-12T00:00:00Z,30.33
DALLAS DOLLENS CUST,POLICE,PETTY CASH - NARCOTICS,654745,2022-08-12T00:00:00Z,870
DALLAS DOLLENS CUST,POLICE,PETTY CASH - NARCOTICS,654745,2022-08-12T00:00:00Z,171.17
DALLAS DOLLENS CUST,POLICE,PETTY CASH - NARCOTICS,654745,2022-08-12T00:00:00Z,140.5
DALLAS DOLLENS CUST,POLICE,PETTY CASH - NARCOTICS,654745,2022-08-12T00:00:00Z,2021.74
AMERICAN TRUCK REPAIR LLC,PUBLIC WORKS FLEET MAINTENANCE,TOW TO 1101 N LENWAY,654710,2022-08-12T00:00:00Z,40
"AIRGAS, INC",ELECTRIC PRODUCTION,CUSTOMER NUMBER 1849124,14248,2022-08-12T00:00:00Z,1087.54
"AIRGAS, INC",ELECTRIC PRODUCTION,CUSTOMER NUMBER 1849124,14248,2022-08-12T00:00:00Z,222.52
"AIRGAS, INC",ELECTRIC PRODUCTION,CUSTOMER NUMBER 1849124,14248,2022-08-12T00:00:00Z,92.16
SPRINT SPECTRUM LP,INFORMATION TECHNOLOGY,ACCOUNT NUMBER 795664390,654842,2022-08-12T00:00:00Z,12.62
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NUMBER 1709010,654711,2022-08-12T00:00:00Z,312.44
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NUMBER 1709010,654711,2022-08-12T00:00:00Z,5.08
ARROW TERMINAL LLC,PUBLIC WORKS FLEET MAINTENANCE,CUSTOMER NUMBER 0301213,654712,2022-08-12T00:00:00Z,21.6
AJ'S AUTO AIR CONDITIONING,PUBLIC WORKS FLEET MAINTENANCE,AIR CONDITIONING PARTS AND SUP,654707,2022-08-12T00:00:00Z,500
ACCURATE SUPERIOR SCALE CO,SOLID WASTE,Truck Scale Maintenance,654705,2022-08-12T00:00:00Z,2098
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606712 REF #12386068,14251,2022-08-12T00:00:00Z,4711.58
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606701 REF #12386067,14251,2022-08-12T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606711 REF#12385800,14251,2022-08-12T00:00:00Z,5656.4
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606714 REF #12385608,14251,2022-08-12T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606002 REF #12385607,14251,2022-08-12T00:00:00Z,5443.6
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606070 REF #12385543,14251,2022-08-12T00:00:00Z,5491.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606713 REF #12385544,14251,2022-08-12T00:00:00Z,4314.66
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606715 REF #12385325,14251,2022-08-12T00:00:00Z,6980.4
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606099 REF #12385152,14251,2022-08-12T00:00:00Z,2146.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606701 REF #12371654,14251,2022-08-12T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606712 REF #12371655,14251,2022-08-12T00:00:00Z,3047.24
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606099 REF #12371502,14251,2022-08-12T00:00:00Z,2146.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606715 REF #12371590,14251,2022-08-12T00:00:00Z,5861.7
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606714 REF #12371050,14251,2022-08-12T00:00:00Z,4353.2
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606002 REF #12370993,14251,2022-08-12T00:00:00Z,4082.7
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606711 REF #12370994,14251,2022-08-12T00:00:00Z,6424.8
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606070 REF #12370870,14251,2022-08-12T00:00:00Z,4298.64
ASPLUNDH TREE EXPERT CO INC,ELECTRIC TRANS & DISTRIB,CREW #606713 REF #12371483,14251,2022-08-12T00:00:00Z,6040.6
MCC MISSOURI LLC,POLICE,ACCOUNT NUMBER 838386006004451,654780,2022-08-12T00:00:00Z,138.44
ACCENT WIRE PRODUCTS,SOLID WASTE,Baler Wire Tie System (parts),654704,2022-08-12T00:00:00Z,1312.49
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NUMBER 1709010,654711,2022-08-12T00:00:00Z,7.08
APPLIED INDUSTRIAL TECHNOLOGIES,PUBLIC WORKS FLEET MAINTENANCE,ACCOUNT NUMBER 1709010,654711,2022-08-12T00:00:00Z,21.72
ARTHUR RATLIFF TREE & STUMP REMOVAL,PARKS & RECREATION,STRAWN PARK,14250,2022-08-12T00:00:00Z,504
MCC MISSOURI LLC,HEALTH AND HUMAN SERVICES,ACCOUNT NUMBER 838486006000250,654780,2022-08-12T00:00:00Z,20.17
MCC MISSOURI LLC,HEALTH AND HUMAN SERVICES,ACCOUNT NUMBER 838486006000250,654780,2022-08-12T00:00:00Z,20.16
MCC MISSOURI LLC,HEALTH AND HUMAN SERVICES,ACCOUNT NUMBER 838486006000250,654780,2022-08-12T00:00:00Z,20.14
SOUTHWEST POWER POOL INC,ELECTRIC PRODUCTION,Transmission charges for SPP m,14271,2022-08-12T00:00:00Z,78747.36
MISSOURI ASPHALT PAVEMENT ASSOCIATION,PUBLIC WORKS,CONFERENCE REGISTRATION FOR CO,654818,2022-08-12T00:00:00Z,225
PUBLIC WATER DISTRICT NO 9,SEWER,Termination for non-payment of,654831,2022-08-12T00:00:00Z,200
CONSOLIDATED PWSD #1,SEWER,Termination for non-payment of,654735,2022-08-12T00:00:00Z,300
PUBLIC WATER SUPPLY #4,SEWER,Termination for non-payment of,654832,2022-08-12T00:00:00Z,100
CURATORS OF THE UNIVERSITY OF MO,ELECTRIC PRODUCTION,Crystal Lake III wind credit b,654744,2022-08-12T00:00:00Z,46495.12
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,JUL/AUG22 SPP 7/27-8/2/22,14246,2022-08-12T00:00:00Z,282890.64
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,JUL22 PWR 7/23-29/22,14246,2022-08-12T00:00:00Z,1304868.35
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,JUL22 STATEMENT OF ACTIVITY,14246,2022-08-12T00:00:00Z,886031.45
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,JUL22 STATEMENT OF ACTIVITY,14246,2022-08-12T00:00:00Z,519.61
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,JUL22 STATEMENT OF ACTIVITY,14246,2022-08-12T00:00:00Z,10583.37
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,MONTHLY MARKETING & GAS SERVIC,14246,2022-08-12T00:00:00Z,64480.14
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,MONTHLY MARKETING & GAS SERVIC,14246,2022-08-12T00:00:00Z,198141.08
GATEHOUSE MEDIA MISSOURI HOLDING INC,ELECTRIC ADMINISTRATION,Ref Inv#4790484A/Acct#598754,654759,2022-08-12T00:00:00Z,53.88
GATEHOUSE MEDIA MISSOURI HOLDING INC,CITY COUNCIL,Ref Inv#4790484B/Acct#598754,654759,2022-08-12T00:00:00Z,323.28
ROTTLER PEST & LAWN SOLUTIONS,SOLID WASTE,Monthly Pest Control Services,14269,2022-08-12T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,SOLID WASTE,Monthly Pest Control Services,14269,2022-08-12T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,SOLID WASTE,Monthly Pest Control Services,14269,2022-08-12T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,SOLID WASTE,Monthly Pest Control Services,14269,2022-08-12T00:00:00Z,75
ROTTLER PEST & LAWN SOLUTIONS,PUBLIC WORKS TRANSIT,ROTTLER PEST SOLUTIONS,14269,2022-08-12T00:00:00Z,35
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14269,2022-08-12T00:00:00Z,35
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14269,2022-08-12T00:00:00Z,50
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14269,2022-08-12T00:00:00Z,20
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14269,2022-08-12T00:00:00Z,36
ROTTLER PEST & LAWN SOLUTIONS,PARKS & RECREATION,2/2020,14269,2022-08-12T00:00:00Z,35
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,14263,2022-08-12T00:00:00Z,21.25
O'REILLY AUTO PARTS,PUBLIC WORKS FLEET MAINTENANCE,PARTS FOR INVENTORY,14263,2022-08-12T00:00:00Z,157.51
CON AGG OF MO LLC,WATER TRANS & DISTRIB,Rock As Needed- AGGREGATES,654734,2022-08-12T00:00:00Z,2500.05
CON AGG OF MO LLC,PUBLIC WORKS,READY MIX CONCRETE,654734,2022-08-12T00:00:00Z,1010.75
CON AGG OF MO LLC,PUBLIC WORKS,READY MIX CONCRETE,654734,2022-08-12T00:00:00Z,1429.5
CON AGG OF MO LLC,PUBLIC WORKS,READY MIX CONCRETE,654734,2022-08-12T00:00:00Z,885.25
CON AGG OF MO LLC,PUBLIC WORKS,READY MIX CONCRETE,654734,2022-08-12T00:00:00Z,3086.5
CON AGG OF MO LLC,PUBLIC WORKS,READY MIX CONCRETE,654734,2022-08-12T00:00:00Z,2434.75
CON AGG OF MO LLC,PUBLIC WORKS,ROCK,654734,2022-08-12T00:00:00Z,136.56
MCKNIGHT TIRE COMPANY,PARKS & RECREATION,TUBES FOR EXISTING EQUIPMENT,654781,2022-08-12T00:00:00Z,264.9
THE ENERGY AUTHORITY INC (TEA),ELECTRIC PRODUCTION,MISO TRANSMISSION CHARGES - JU,14222,2022-08-09T00:00:00Z,275992.98
SOUTHEASTERN CONFERENCE,CONVENTION & TOURISM,sponsorship SEC Media Days,654691,2022-08-09T00:00:00Z,2142.86
TAYON REPORTING LLC,COMMUNITY DEVELOPMENT,Tayon Court Reporting,654695,2022-08-09T00:00:00Z,700
BOTTLING GROUP LLC,PARKS & RECREATION,CUST # 9476882,14223,2022-08-09T00:00:00Z,1101.36
BOTTLING GROUP LLC,PARKS & RECREATION,CUST # 3844879,14223,2022-08-09T00:00:00Z,504.4
BOTTLING GROUP LLC,PARKS & RECREATION,CUST # 3844879,14223,2022-08-09T00:00:00Z,449.51
JAMIE ENTERPRISES LLC,PARKS & RECREATION,PLAYGROUND SURFACING CONTRACT,654659,2022-08-09T00:00:00Z,1015
SELCON CONSTRUCTION LLC,ELECTRIC TRANS & DISTRIB,WORK ORDER CHADWICK LANE,654687,2022-08-09T00:00:00Z,1482.45
SELCON CONSTRUCTION LLC,ELECTRIC TRANS & DISTRIB,WORK ORDER BINGHAM GRASSLANDS,654687,2022-08-09T00:00:00Z,12030.56
SELCON CONSTRUCTION LLC,ELECTRIC TRANS & DISTRIB,WORK ORDER S COLLEGE ST LIGHTS,654687,2022-08-09T00:00:00Z,14841.25
SELCON CONSTRUCTION LLC,WATER TRANS & DISTRIB,WORK ORDER 4701 MILLWOOD DR,654687,2022-08-09T00:00:00Z,537.68
SHI INTERNATIONAL CORP,PARKS & RECREATION,CUST # 1086548,14240,2022-08-09T00:00:00Z,176.73
SHI INTERNATIONAL CORP,INFORMATION TECHNOLOGY,CUST # 1086548,14240,2022-08-09T00:00:00Z,1896.42
SHI INTERNATIONAL CORP,INFORMATION TECHNOLOGY,CUST # 1086548,14240,2022-08-09T00:00:00Z,401.6
SHI INTERNATIONAL CORP,CONVENTION & TOURISM,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,ELECTRIC ADMINISTRATION,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,PARKS & RECREATION,CUST # 1086548,14240,2022-08-09T00:00:00Z,1896.42
SHI INTERNATIONAL CORP,CULTURAL AFFAIRS,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,COMMUNITY DEVELOPMENT,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,HEALTH AND HUMAN SERVICES,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,COMMUNITY RELATIONS,CUST # 1086548,14240,2022-08-09T00:00:00Z,11378.52
SHI INTERNATIONAL CORP,SUSTAINABILITY,CUST # 1086548,14240,2022-08-09T00:00:00Z,948.21
SHI INTERNATIONAL CORP,PARKS & RECREATION,CUST # 1086548,14240,2022-08-09T00:00:00Z,287
SHI INTERNATIONAL CORP,CITY MANAGER,CUST # 1086548,14240,2022-08-09T00:00:00Z,363.74
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Laptop Batteries City of Colum,14227,2022-08-09T00:00:00Z,4316
INFINITECH CONSULTING LLC,HEALTH AND HUMAN SERVICES,6 Laptops and 5 Docking Statio,14227,2022-08-09T00:00:00Z,1675
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Dock for WO 93815,14227,2022-08-09T00:00:00Z,335
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Dock for WO 82533,14227,2022-08-09T00:00:00Z,291
INFINITECH CONSULTING LLC,ELECTRIC TRANS & DISTRIB,Dell Workstations for EMS HW/S,14227,2022-08-09T00:00:00Z,30060
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Laptop Replacement wo 92817,14227,2022-08-09T00:00:00Z,335
INFINITECH CONSULTING LLC,INFORMATION TECHNOLOGY,Laptop Batteries City of Colum,14227,2022-08-09T00:00:00Z,1713
"PACE ANALYTICAL SERVICES, INC",SEWER,CUST # 72-100679,654684,2022-08-09T00:00:00Z,416.48
"PACE ANALYTICAL SERVICES, INC",SEWER,CUST # 72-100679,654684,2022-08-09T00:00:00Z,179.73
DH PACE COMPANY INC,PUBLIC WORKS BUILDING MAINT,CUST # 208493,14225,2022-08-09T00:00:00Z,198
NEWS-PRESS AND GAZETTE COMPANY,FIRE,Streaming Service Ads for CFD,654682,2022-08-09T00:00:00Z,100
NEWS-PRESS AND GAZETTE COMPANY,FIRE,Streaming Service Ads for CFD,654681,2022-08-09T00:00:00Z,680
NEWS-PRESS AND GAZETTE COMPANY,FIRE,Streaming Service Ads for CFD,654681,2022-08-09T00:00:00Z,700
NEWS-PRESS AND GAZETTE COMPANY,FIRE,Streaming Service Ads for CFD,654681,2022-08-09T00:00:00Z,250
SIEMENS ENERGY INC,ELECTRIC TRANS & DISTRIB,CUST # 308432,14241,2022-08-09T00:00:00Z,10598.61
"MID-MISSOURI DRUG TESTING, INC.",EMPLOYEE BENEFIT,Drug Testing,14229,2022-08-09T00:00:00Z,1445
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125976,654688,2022-08-09T00:00:00Z,8.32
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125976,654688,2022-08-09T00:00:00Z,16.63
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125978,654688,2022-08-09T00:00:00Z,8.32
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125978,654688,2022-08-09T00:00:00Z,16.63
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125970,654688,2022-08-09T00:00:00Z,8.32
SKILLPATH,HEALTH AND HUMAN SERVICES,CUST # 14125970,654688,2022-08-09T00:00:00Z,16.63
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52178,14238,2022-08-09T00:00:00Z,279.22
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52177,14238,2022-08-09T00:00:00Z,160.71
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52177,14238,2022-08-09T00:00:00Z,3314.64
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52177,14238,2022-08-09T00:00:00Z,507.28
ROYAL PAPERS INC,PUBLIC WORKS BUILDING MAINT,CUST # 52178,14238,2022-08-09T00:00:00Z,384.2
ROYAL PAPERS INC,POLICE,CUST # 51964,14238,2022-08-09T00:00:00Z,38.85
CURATORS OF THE UNIVERSITY OF MO,HEALTH AND HUMAN SERVICES,MEGAN RILEY ZOOM FOCUS GROUP,654650,2022-08-09T00:00:00Z,141
CURATORS OF THE UNIVERSITY OF MO,PUBLIC WORKS FLEET MAINTENANCE,CUST # 1943,654649,2022-08-09T00:00:00Z,109.61
NEW ANSWERNET INC,HEALTH AND HUMAN SERVICES,ACCT # 4235401945,654680,2022-08-09T00:00:00Z,871.6
BOTTLING GROUP LLC,PUBLIC WORKS AIRPORT,CUST # 3508515,14223,2022-08-09T00:00:00Z,253.76
UNITED HEALTHCARE SERVICES INC,EMPLOYEE BENEFIT,CUST # 0704919,654699,2022-08-09T00:00:00Z,2035
ONSITE MOBILE DOCUMENT DESTRUCTION OF MISSOURI LLC,HEALTH AND HUMAN SERVICES,on site shredding service,654683,2022-08-09T00:00:00Z,69.94
TIGER GLASS OF COLUMBIA LLC,PUBLIC WORKS FLEET MAINTENANCE,GLASS AND RELATED COMPONETS FO,654697,2022-08-09T00:00:00Z,307.25
LIFESTYLE LEASING INC,POLICE,FY22 USED VEHICLE LEASING,654662,2022-08-09T00:00:00Z,2665
UNITED ACCESS OF COLUMBIA MISSOURI LLC,PUBLIC WORKS FLEET MAINTENANCE,OEM PARTS FOR INVENTORY AND SU,654698,2022-08-09T00:00:00Z,144.84
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,654689,2022-08-09T00:00:00Z,75
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,654689,2022-08-09T00:00:00Z,65
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,654689,2022-08-09T00:00:00Z,75
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6057,14228,2022-08-09T00:00:00Z,3077.13
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 6057,14228,2022-08-09T00:00:00Z,82.43
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 28021,14228,2022-08-09T00:00:00Z,121.07
MCLARTY CMFO LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 28021,14228,2022-08-09T00:00:00Z,112.58
MISSOURI POLICE CANINE ASSOCIATION,POLICE,2022 MPCA Fall  Workshop Regis,654677,2022-08-09T00:00:00Z,200
MISSOURI POLICE CANINE ASSOCIATION,POLICE,2022 MPCA Fall  Workshop Regis,654677,2022-08-09T00:00:00Z,200
MISSOURI POLICE CANINE ASSOCIATION,POLICE,2022 MPCA Fall  Workshop Regis,654677,2022-08-09T00:00:00Z,200
CORPORATE TRANSLATION SERVICES INC,MUNICIPAL COURT,CLIENT # 8244,654648,2022-08-09T00:00:00Z,16.34
"WASTEZERO, INC.",SOLID WASTE,Refuse & Recycling Bags,14244,2022-08-09T00:00:00Z,850.4
TRUEMEDIA LLC,CONVENTION & TOURISM,CVB Media & Advertising Procur,14243,2022-08-09T00:00:00Z,3848.91
MILSOFT UTILITY SOLUTIONS INC,ELECTRIC TRANS & DISTRIB,Monthly IVR maintenance,14230,2022-08-09T00:00:00Z,2280.5
"JOHN W. FIELDS, JR.",MUNICIPAL COURT,STOP Speaker Fee,654660,2022-08-09T00:00:00Z,50
SKILLPATH,HEALTH AND HUMAN SERVICES,JENNIFER CLARK WILLIAMS,654688,2022-08-09T00:00:00Z,299.66
SKILLPATH,HEALTH AND HUMAN SERVICES,JENNIFER CLARK WILLIAMS,654688,2022-08-09T00:00:00Z,599.34
SKILLPATH,HEALTH AND HUMAN SERVICES,TRACEY BATHE,654688,2022-08-09T00:00:00Z,299.67
SKILLPATH,HEALTH AND HUMAN SERVICES,TRACEY BATHE,654688,2022-08-09T00:00:00Z,599.33
SKILLPATH,HEALTH AND HUMAN SERVICES,SARAH VARVARO,654688,2022-08-09T00:00:00Z,299.66
SKILLPATH,HEALTH AND HUMAN SERVICES,SARAH VARVARO,654688,2022-08-09T00:00:00Z,599.34
SOUND SOLUTIONS INC,PUBLIC WORKS TRANSIT,CUST # CIT900,654690,2022-08-09T00:00:00Z,60
DON SCHNIEDERS EXCAVATING CO,CAPITAL PROJECT,PHILIPS TENNIS GRADING,654652,2022-08-09T00:00:00Z,73055
DON SCHNIEDERS EXCAVATING CO,CAPITAL PROJECT,PHILIPS TENNIS GRADING,654652,2022-08-09T00:00:00Z,9042
"FOOD BANK FOR CENTRAL & NE MO, INC",HEALTH AND HUMAN SERVICES,33% CENTRAL PANTRY 2022,654655,2022-08-09T00:00:00Z,9900.15
MEALS ON WHEELS OF COLUMBIA,HEALTH AND HUMAN SERVICES,Request for New PO,654667,2022-08-09T00:00:00Z,16500.33
KOONSE GLASS CO INC,PUBLIC WORKS TRANSIT,KOONSE GLASS,654661,2022-08-09T00:00:00Z,1594.9
MEYER ELECTRIC CO INC,FIRE,REF # 5561.6,654668,2022-08-09T00:00:00Z,2030
SCHINDLER ELEVATOR CORPORATION,SEWER,CONTRACT 4200009858,654686,2022-08-09T00:00:00Z,1154.08
SCHINDLER ELEVATOR CORPORATION,ELECTRIC TRANS & DISTRIB,CONTRACT 4200009860,654686,2022-08-09T00:00:00Z,647.56
SCHINDLER ELEVATOR CORPORATION,PUBLIC WORKS BUILDING MAINT,CONTRACT 42000187070,654686,2022-08-09T00:00:00Z,647.56
SCHINDLER ELEVATOR CORPORATION,PUBLIC WORKS BUILDING MAINT,CONTRACT 4200009859,654686,2022-08-09T00:00:00Z,647.56
SCHINDLER ELEVATOR CORPORATION,PUBLIC WORKS BUILDING MAINT,CONTRACT 4200009862,654686,2022-08-09T00:00:00Z,3558.42
SCHINDLER ELEVATOR CORPORATION,PUBLIC WORKS BUILDING MAINT,CONTRACT 4100068622,654686,2022-08-09T00:00:00Z,647.56
SCHINDLER ELEVATOR CORPORATION,PARKS & RECREATION,CONTRACT 4100039706,654686,2022-08-09T00:00:00Z,647.56
VOLUNTARY ACTION CENTER,HEALTH AND HUMAN SERVICES,Request for New PO,654700,2022-08-09T00:00:00Z,16500.03
CURATORS OF THE UNIVERSITY OF MO,FINANCE,CUST # 1943,654649,2022-08-09T00:00:00Z,6.5
CONSOLIDATED PWSD #1,SEWER,ROCK QUARRY ROAD PARCEL #04659,654647,2022-08-09T00:00:00Z,16.94
BG SERVICES ARKANSAS,PUBLIC WORKS FLEET MAINTENANCE,CUST # 00-0009005,654642,2022-08-09T00:00:00Z,432
ROLAND MACHINERY COMPANY,PUBLIC WORKS FLEET MAINTENANCE,ACCT # 11323,14236,2022-08-09T00:00:00Z,134.09
CFG LLC,ELECTRIC ADMINISTRATION,4409 CHERYL CT,654644,2022-08-09T00:00:00Z,100
IDEAL FIRE SERVICES,SEWER,Inspection/Testing/Maint of Fi,654658,2022-08-09T00:00:00Z,1897.64
SLATE TOWING AND PERFORMANCE,PUBLIC WORKS FLEET MAINTENANCE,TOWING PARTS FOR INVENTORY,654689,2022-08-09T00:00:00Z,195
TRANSIT HOLDINGS INC,PUBLIC WORKS FLEET MAINTENANCE,CUST # P90058,14242,2022-08-09T00:00:00Z,182.57
MCLARTY CMDCJ LLC,PUBLIC WORKS FLEET MAINTENANCE,CUST # 367473,654666,2022-08-09T00:00:00Z,584.53
